"date_customer_key","mon_first","id_integrador_loja","firstpurchase","lastpurchase","f","m","discount","f12m","m12m","r","rfm_recency","rfm_frequency","rfm_monetary","churn"
"2020080167",2020-08-01,67,2019-11-29,2019-12-18,0,0,0,2,25802.5600,257,1,3,3,0
"2020090167",2020-09-01,67,2019-11-29,2020-09-18,1,19191.9200,0.0000,3,44994.4800,12,4,4,3,1
"2020100167",2020-10-01,67,2019-11-29,2020-09-18,0,0,0,3,44994.4800,43,3,4,3,0
"2020110167",2020-11-01,67,2019-11-29,2020-11-24,1,16299.2100,-1325.9800,3,44252.8600,6,5,4,3,0
"2020120167",2020-12-01,67,2019-11-29,2020-12-28,2,37578.0800,-25.6000,4,73069.2100,3,5,4,4,0
"2021010167",2021-01-01,67,2019-11-29,2021-01-15,2,56986.5100,-843.6800,6,130055.7200,16,4,4,4,0
"2021020167",2021-02-01,67,2019-11-29,2021-02-03,1,17373.0200,-914.3700,7,147428.7400,25,4,5,4,1
"2021030167",2021-03-01,67,2019-11-29,2021-02-03,0,0,0,7,147428.7400,56,3,4,4,1
"2021040167",2021-04-01,67,2019-11-29,2021-02-03,0,0,0,7,147428.7400,86,3,4,4,1
"2021050167",2021-05-01,67,2019-11-29,2021-02-03,0,0,0,7,147428.7400,117,2,4,4,0
"2021060167",2021-06-01,67,2019-11-29,2021-06-10,1,18562.5000,-788.4800,8,165991.2400,20,4,5,4,1
"2021070167",2021-07-01,67,2019-11-29,2021-06-10,0,0,0,8,165991.2400,51,3,5,4,1
"2021080167",2021-08-01,67,2019-11-29,2021-06-10,0,0,0,8,165991.2400,82,3,5,4,0
"2021090167",2021-09-01,67,2019-11-29,2021-09-30,1,18830.6000,0.0000,8,165629.9200,0,5,5,4,1
"2021100167",2021-10-01,67,2019-11-29,2021-09-30,0,0,0,8,165629.9200,31,3,4,4,1
"2021110167",2021-11-01,67,2019-11-29,2021-09-30,0,0,0,7,149330.7100,61,3,4,4,0
"2021120167",2021-12-01,67,2019-11-29,2021-12-14,1,38621.4000,-3358.3800,6,150374.0300,17,5,4,4,
"2020070169",2020-07-01,69,2020-07-07,2020-07-23,2,19483.6800,-1176.5300,2,19483.6800,8,4,4,2,1
"2020080169",2020-08-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,39,2,3,2,1
"2020090169",2020-09-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,69,2,3,2,1
"2020100169",2020-10-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,100,1,3,2,1
"2020110169",2020-11-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,130,1,3,2,1
"2020120169",2020-12-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,161,1,2,2,1
"2021010169",2021-01-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,192,1,2,2,1
"2021020169",2021-02-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,220,1,3,2,1
"2021030169",2021-03-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,251,1,2,2,1
"2021040169",2021-04-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,281,1,2,2,1
"2021050169",2021-05-01,69,2020-07-07,2020-07-23,0,0,0,2,19483.6800,312,1,2,2,0
"2021060169",2021-06-01,69,2020-07-07,2021-06-23,1,11381.7800,-115.9700,3,30865.4600,7,5,4,2,1
"2021070169",2021-07-01,69,2020-07-07,2021-06-23,0,0,0,1,11381.7800,38,3,1,1,1
"2021080169",2021-08-01,69,2020-07-07,2021-06-23,0,0,0,1,11381.7800,69,3,2,1,1
"2021090169",2021-09-01,69,2020-07-07,2021-06-23,0,0,0,1,11381.7800,99,2,2,1,1
"2021100169",2021-10-01,69,2020-07-07,2021-06-23,0,0,0,1,11381.7800,130,2,2,1,0
"2021110169",2021-11-01,69,2020-07-07,2021-11-18,1,12064.7600,0.0000,2,23446.5400,12,4,3,2,1
"2021120169",2021-12-01,69,2020-07-07,2021-11-18,0,0,0,2,23446.5400,43,4,3,2,
"2020050173",2020-05-01,73,2020-05-18,2020-05-21,2,35638.8400,-1303.8200,2,35638.8400,10,4,4,4,0
"2020060173",2020-06-01,73,2020-05-18,2020-06-29,2,21652.7600,-1139.6200,4,57291.6000,1,5,5,4,1
"2020070173",2020-07-01,73,2020-05-18,2020-06-29,0,0,0,4,57291.6000,32,2,4,4,0
"2020080173",2020-08-01,73,2020-05-18,2020-08-31,1,108800.0000,-10919.5900,5,166091.6000,0,5,5,5,0
"2020090173",2020-09-01,73,2020-05-18,2020-08-31,0,0,0,5,166091.6000,30,3,5,5,1
"2020100173",2020-10-01,73,2020-05-18,2020-08-31,0,0,0,5,166091.6000,61,2,4,5,1
"2020110173",2020-11-01,73,2020-05-18,2020-08-31,0,0,0,5,166091.6000,91,2,5,5,1
"2020120173",2020-12-01,73,2020-05-18,2020-08-31,0,0,0,5,166091.6000,122,1,4,5,1
"2021010173",2021-01-01,73,2020-05-18,2020-08-31,0,0,0,5,166091.6000,153,1,4,5,0
"2021020173",2021-02-01,73,2020-05-18,2021-02-05,1,29205.4400,-1404.1200,6,195297.0400,23,4,4,5,1
"2021030173",2021-03-01,73,2020-05-18,2021-02-05,0,0,0,6,195297.0400,54,3,4,5,1
"2021040173",2021-04-01,73,2020-05-18,2021-02-05,0,0,0,6,195297.0400,84,3,4,5,1
"2021050173",2021-05-01,73,2020-05-18,2021-02-05,0,0,0,4,159658.2000,115,2,4,4,1
"2021060173",2021-06-01,73,2020-05-18,2021-02-05,0,0,0,2,138005.4400,145,2,3,4,1
"2021070173",2021-07-01,73,2020-05-18,2021-02-05,0,0,0,2,138005.4400,176,2,2,4,1
"2021080173",2021-08-01,73,2020-05-18,2021-02-05,0,0,0,1,29205.4400,207,2,1,2,1
"2021090173",2021-09-01,73,2020-05-18,2021-02-05,0,0,0,1,29205.4400,237,1,1,2,1
"2021100173",2021-10-01,73,2020-05-18,2021-02-05,0,0,0,1,29205.4400,268,1,2,2,1
"2021110173",2021-11-01,73,2020-05-18,2021-02-05,0,0,0,1,29205.4400,298,1,1,2,1
"2021120173",2021-12-01,73,2020-05-18,2021-02-05,0,0,0,1,29205.4400,329,1,1,2,
"2020060175",2020-06-01,75,2020-06-22,2020-06-22,1,17909.3500,-942.6000,1,17909.3500,8,4,3,2,0
"2020070175",2020-07-01,75,2020-06-22,2020-07-10,1,50973.9200,-2682.8400,2,68883.2700,21,3,4,4,0
"2020080175",2020-08-01,75,2020-06-22,2020-08-20,2,102769.4000,-5408.9200,4,171652.6700,11,4,4,5,0
"2020090175",2020-09-01,75,2020-06-22,2020-09-15,2,37635.9000,-1980.8400,6,209288.5700,15,4,5,5,1
"2020100175",2020-10-01,75,2020-06-22,2020-09-15,0,0,0,6,209288.5700,46,3,5,5,1
"2020110175",2020-11-01,75,2020-06-22,2020-09-15,0,0,0,6,209288.5700,76,2,5,5,0
"2020120175",2020-12-01,75,2020-06-22,2020-12-23,3,47467.7200,-2498.3000,9,256756.2900,8,5,5,5,0
"2021010175",2021-01-01,75,2020-06-22,2021-01-13,1,22671.0400,-1193.2100,10,279427.3300,18,4,5,5,1
"2021020175",2021-02-01,75,2020-06-22,2021-01-13,0,0,0,10,279427.3300,46,3,5,5,1
"2021030175",2021-03-01,75,2020-06-22,2021-01-13,0,0,0,10,279427.3300,77,3,5,5,0
"2021040175",2021-04-01,75,2020-06-22,2021-04-30,2,90555.9600,-4766.1000,12,369983.2900,0,5,5,5,0
"2021050175",2021-05-01,75,2020-06-22,2021-05-31,1,33481.1800,-1762.1700,13,403464.4700,0,5,5,5,0
"2021060175",2021-06-01,75,2020-06-22,2021-06-01,1,17603.4000,-1123.3400,13,403158.5200,29,4,5,5,0
"2021070175",2021-07-01,75,2020-06-22,2021-07-28,5,148812.8600,-7832.2600,17,500997.4600,3,5,5,5,0
"2021080175",2021-08-01,75,2020-06-22,2021-08-12,2,60715.9400,-5300.8400,17,458944.0000,19,4,5,5,1
"2021090175",2021-09-01,75,2020-06-22,2021-08-12,0,0,0,15,421308.1000,49,3,5,5,1
"2021100175",2021-10-01,75,2020-06-22,2021-08-12,0,0,0,15,421308.1000,80,2,5,5,1
"2021110175",2021-11-01,75,2020-06-22,2021-08-12,0,0,0,15,421308.1000,110,2,5,5,0
"2021120175",2021-12-01,75,2020-06-22,2021-12-08,1,83013.8900,-7218.6000,13,456854.2700,23,5,5,5,
"2021020176",2021-02-01,76,2021-02-02,2021-02-02,1,19470.5800,0.0000,1,19470.5800,26,4,1,2,1
"2021030176",2021-03-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,57,3,2,2,1
"2021040176",2021-04-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,87,3,2,2,1
"2021050176",2021-05-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,118,2,1,2,1
"2021060176",2021-06-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,148,2,1,2,1
"2021070176",2021-07-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,179,2,1,2,1
"2021080176",2021-08-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,210,2,1,2,1
"2021090176",2021-09-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,240,1,1,2,1
"2021100176",2021-10-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,271,1,1,2,1
"2021110176",2021-11-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,301,1,1,2,1
"2021120176",2021-12-01,76,2021-02-02,2021-02-02,0,0,0,1,19470.5800,332,1,2,2,
"2020060177",2020-06-01,77,2020-06-26,2020-06-26,3,52539.1700,-2765.2200,3,52539.1700,4,5,5,4,1
"2020070177",2020-07-01,77,2020-06-26,2020-06-26,0,0,0,3,52539.1700,35,2,4,4,1
"2020080177",2020-08-01,77,2020-06-26,2020-06-26,0,0,0,3,52539.1700,66,1,4,4,0
"2020090177",2020-09-01,77,2020-06-26,2020-09-18,1,9153.7400,-481.7800,4,61692.9100,12,4,4,4,0
"2020100177",2020-10-01,77,2020-06-26,2020-10-29,2,28773.1500,-986.9300,6,90466.0600,2,5,5,4,0
"2020110177",2020-11-01,77,2020-06-26,2020-11-24,2,74932.0000,-3943.7800,8,165398.0600,6,5,5,5,1
"2020120177",2020-12-01,77,2020-06-26,2020-11-24,0,0,0,8,165398.0600,37,3,5,5,1
"2021010177",2021-01-01,77,2020-06-26,2020-11-24,0,0,0,8,165398.0600,68,2,5,5,1
"2021020177",2021-02-01,77,2020-06-26,2020-11-24,0,0,0,8,165398.0600,96,2,5,5,0
"2021030177",2021-03-01,77,2020-06-26,2021-03-30,2,29051.0500,-2005.9700,10,194449.1100,1,5,5,5,1
"2021040177",2021-04-01,77,2020-06-26,2021-03-30,0,0,0,10,194449.1100,31,4,5,5,0
"2021050177",2021-05-01,77,2020-06-26,2021-05-24,3,113647.1700,-893.0700,13,308096.2800,7,4,5,5,0
"2021060177",2021-06-01,77,2020-06-26,2021-06-29,1,11578.7200,-609.4100,11,267135.8300,1,5,5,5,0
"2021070177",2021-07-01,77,2020-06-26,2021-07-30,1,16407.6500,0.0000,12,283543.4800,1,5,5,5,0
"2021080177",2021-08-01,77,2020-06-26,2021-08-27,2,23015.5100,-1211.3500,14,306558.9900,4,5,5,5,0
"2021090177",2021-09-01,77,2020-06-26,2021-09-28,8,300675.8400,-10902.9300,21,598081.0900,2,5,5,5,0
"2021100177",2021-10-01,77,2020-06-26,2021-10-30,7,90709.9700,-8353.2300,26,660017.9100,1,5,5,5,0
"2021110177",2021-11-01,77,2020-06-26,2021-11-30,4,83604.1100,-2895.8300,28,668690.0200,0,5,5,5,0
"2021120177",2021-12-01,77,2020-06-26,2021-12-14,1,55944.9800,-1730.2600,29,724635.0000,17,5,5,5,
"2020080179",2020-08-01,79,2020-08-20,2020-08-20,1,13063.9800,-1213.8900,1,13063.9800,11,4,3,2,0
"2020090179",2020-09-01,79,2020-08-20,2020-09-14,1,24617.4700,-2100.0000,2,37681.4500,16,4,3,3,0
"2020100179",2020-10-01,79,2020-08-20,2020-10-02,1,23535.3200,-1238.7000,3,61216.7700,29,3,4,4,0
"2020110179",2020-11-01,79,2020-08-20,2020-11-19,1,19318.7000,0.0000,4,80535.4700,11,4,4,4,0
"2020120179",2020-12-01,79,2020-08-20,2020-12-30,2,1216121.2700,-64006.3800,6,1296656.7400,1,5,5,5,0
"2021010179",2021-01-01,79,2020-08-20,2021-01-29,1,28227.2000,-3590.9100,7,1324883.9400,2,5,5,5,0
"2021020179",2021-02-01,79,2020-08-20,2021-02-26,6,89158.4100,-14355.1800,13,1414042.3500,2,5,5,5,0
"2021030179",2021-03-01,79,2020-08-20,2021-03-30,4,29426.9300,-8131.3500,17,1443469.2800,1,5,5,5,0
"2021040179",2021-04-01,79,2020-08-20,2021-04-20,2,183494.7200,-3018.8500,19,1626964.0000,10,5,5,5,0
"2021050179",2021-05-01,79,2020-08-20,2021-05-26,1,15147.4500,-797.2300,20,1642111.4500,5,5,5,5,0
"2021060179",2021-06-01,79,2020-08-20,2021-06-02,1,22452.1600,0.0000,21,1664563.6100,28,4,5,5,0
"2021070179",2021-07-01,79,2020-08-20,2021-07-29,1,12872.4300,-2415.8700,22,1677436.0400,2,5,5,5,0
"2021080179",2021-08-01,79,2020-08-20,2021-08-10,2,17723.4000,-1969.2700,23,1682095.4600,21,4,5,5,0
"2021090179",2021-09-01,79,2020-08-20,2021-09-29,5,101382.9300,-3473.5000,27,1758860.9200,1,5,5,5,0
"2021100179",2021-10-01,79,2020-08-20,2021-10-22,4,156649.6200,7909.5200,30,1891975.2200,9,4,5,5,0
"2021110179",2021-11-01,79,2020-08-20,2021-11-22,1,25601.2300,-1347.4300,30,1898257.7500,8,4,5,5,0
"2021120179",2021-12-01,79,2020-08-20,2021-12-14,1,15951.4100,-1387.0800,29,698087.8900,17,5,5,5,
"2019110183",2019-11-01,83,2019-11-13,2019-11-13,1,11419.6800,-292.8100,1,11419.6800,17,1,3,3,0
"2019120183",2019-12-01,83,2019-11-13,2019-12-23,1,52365.1800,0.0000,2,63784.8600,8,5,5,5,1
"2020010183",2020-01-01,83,2019-11-13,2019-12-23,0,0,0,2,63784.8600,39,4,5,5,1
"2020020183",2020-02-01,83,2019-11-13,2019-12-23,0,0,0,2,63784.8600,68,4,5,5,0
"2020030183",2020-03-01,83,2019-11-13,2020-03-09,3,48016.2100,-1724.4700,5,111801.0700,22,5,5,5,1
"2020040183",2020-04-01,83,2019-11-13,2020-03-09,0,0,0,5,111801.0700,52,3,5,5,1
"2020050183",2020-05-01,83,2019-11-13,2020-03-09,0,0,0,5,111801.0700,83,2,5,5,1
"2020060183",2020-06-01,83,2019-11-13,2020-03-09,0,0,0,5,111801.0700,113,1,5,5,0
"2020070183",2020-07-01,83,2019-11-13,2020-07-28,2,58929.4100,-3101.5500,7,170730.4800,3,4,5,5,0
"2020080183",2020-08-01,83,2019-11-13,2020-08-03,1,32945.5200,-1733.9800,8,203676.0000,28,3,5,5,0
"2020090183",2020-09-01,83,2019-11-13,2020-09-01,1,43566.2800,-3532.7600,9,247242.2800,29,3,5,5,1
"2020100183",2020-10-01,83,2019-11-13,2020-09-01,0,0,0,9,247242.2800,60,2,5,5,1
"2020110183",2020-11-01,83,2019-11-13,2020-09-01,0,0,0,8,235822.6000,90,2,5,5,1
"2020120183",2020-12-01,83,2019-11-13,2020-09-01,0,0,0,7,183457.4200,121,2,5,5,1
"2021010183",2021-01-01,83,2019-11-13,2020-09-01,0,0,0,7,183457.4200,152,1,5,5,1
"2021020183",2021-02-01,83,2019-11-13,2020-09-01,0,0,0,7,183457.4200,180,1,5,5,1
"2021030183",2021-03-01,83,2019-11-13,2020-09-01,0,0,0,4,135441.2100,211,1,4,4,1
"2021040183",2021-04-01,83,2019-11-13,2020-09-01,0,0,0,4,135441.2100,241,1,4,4,0
"2021050183",2021-05-01,83,2019-11-13,2021-05-31,3,49751.2600,-2618.4800,7,185192.4700,0,5,5,4,0
"2021060183",2021-06-01,83,2019-11-13,2021-06-23,4,56614.0000,-1581.1700,11,241806.4700,7,5,5,5,1
"2021070183",2021-07-01,83,2019-11-13,2021-06-23,0,0,0,9,182877.0600,38,3,5,4,1
"2021080183",2021-08-01,83,2019-11-13,2021-06-23,0,0,0,8,149931.5400,69,3,5,4,1
"2021090183",2021-09-01,83,2019-11-13,2021-06-23,0,0,0,7,106365.2600,99,2,4,4,1
"2021100183",2021-10-01,83,2019-11-13,2021-06-23,0,0,0,7,106365.2600,130,2,4,4,0
"2021110183",2021-11-01,83,2019-11-13,2021-11-26,4,223181.0000,-24797.9000,11,329546.2600,4,4,5,5,1
"2021120183",2021-12-01,83,2019-11-13,2021-11-26,0,0,0,11,329546.2600,35,4,5,5,
"2020120185",2020-12-01,85,2020-12-11,2020-12-30,4,132578.1700,-500.0000,4,132578.1700,1,5,4,4,1
"2021010185",2021-01-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,32,4,4,4,1
"2021020185",2021-02-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,60,3,4,4,1
"2021030185",2021-03-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,91,3,4,4,1
"2021040185",2021-04-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,121,2,4,4,1
"2021050185",2021-05-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,152,2,4,4,1
"2021060185",2021-06-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,182,2,4,4,1
"2021070185",2021-07-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,213,1,4,4,1
"2021080185",2021-08-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,244,1,4,4,1
"2021090185",2021-09-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,274,1,4,4,1
"2021100185",2021-10-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,305,1,4,4,1
"2021110185",2021-11-01,85,2020-12-11,2020-12-30,0,0,0,4,132578.1700,335,1,4,4,0
"2021120185",2021-12-01,85,2020-12-11,2021-12-14,1,57471.0200,-1777.4500,1,57471.0200,17,5,1,3,
"2019120187",2019-12-01,87,2019-12-23,2019-12-23,1,8855.9300,0.0000,1,8855.9300,8,5,3,2,1
"2020010187",2020-01-01,87,2019-12-23,2019-12-23,0,0,0,1,8855.9300,39,4,2,2,1
"2020020187",2020-02-01,87,2019-12-23,2019-12-23,0,0,0,1,8855.9300,68,4,3,2,0
"2020030187",2020-03-01,87,2019-12-23,2020-03-30,1,78344.5900,-4123.4000,2,87200.5200,1,5,5,5,0
"2020040187",2020-04-01,87,2019-12-23,2020-04-24,1,128911.4500,-9366.2900,3,216111.9700,6,4,5,5,0
"2020050187",2020-05-01,87,2019-12-23,2020-05-28,2,37133.8300,-1954.4100,5,253245.8000,3,5,5,5,0
"2020060187",2020-06-01,87,2019-12-23,2020-06-30,1,10763.7100,-854.9300,6,264009.5100,0,5,5,5,0
"2020070187",2020-07-01,87,2019-12-23,2020-07-31,3,104993.2500,-5525.9600,9,369002.7600,0,5,5,5,0
"2020080187",2020-08-01,87,2019-12-23,2020-08-20,1,34438.8900,-1812.5700,10,403441.6500,11,4,5,5,0
"2020090187",2020-09-01,87,2019-12-23,2020-09-28,5,120869.3900,-7004.3100,15,524311.0400,2,5,5,5,0
"2020100187",2020-10-01,87,2019-12-23,2020-10-30,8,162836.5800,-8854.8700,23,687147.6200,1,5,5,5,0
"2020110187",2020-11-01,87,2019-12-23,2020-11-24,2,58282.2800,-2204.0900,25,745429.9000,6,5,5,5,1
"2020120187",2020-12-01,87,2019-12-23,2020-11-24,0,0,0,24,736573.9700,37,3,5,5,0
"2021010187",2021-01-01,87,2019-12-23,2021-01-21,2,22459.6000,-1974.3400,26,759033.5700,10,5,5,5,0
"2021020187",2021-02-01,87,2019-12-23,2021-02-28,5,170881.2100,-12080.2400,31,929914.7800,0,5,5,5,0
"2021030187",2021-03-01,87,2019-12-23,2021-03-31,6,300241.2600,-16420.2200,36,1151811.4500,0,5,5,5,0
"2021040187",2021-04-01,87,2019-12-23,2021-04-16,3,396355.0000,-21021.1300,38,1419255.0000,14,4,5,5,0
"2021050187",2021-05-01,87,2019-12-23,2021-05-31,6,158822.0500,-20990.6500,42,1540943.2200,0,5,5,5,0
"2021060187",2021-06-01,87,2019-12-23,2021-06-30,1,19267.3200,-3119.3300,42,1549446.8300,0,5,5,5,0
"2021070187",2021-07-01,87,2019-12-23,2021-07-29,2,36098.8900,-7917.3900,41,1480552.4700,2,5,5,5,0
"2021080187",2021-08-01,87,2019-12-23,2021-08-30,3,84136.1700,-5923.3900,43,1530249.7500,1,5,5,5,0
"2021090187",2021-09-01,87,2019-12-23,2021-09-29,4,84774.4900,-5478.4900,42,1494154.8500,1,5,5,5,0
"2021100187",2021-10-01,87,2019-12-23,2021-10-30,7,223306.9300,-13035.9300,41,1554625.2000,1,5,5,5,0
"2021110187",2021-11-01,87,2019-12-23,2021-11-30,4,104602.6300,-11622.5100,43,1600945.5500,0,5,5,5,0
"2021120187",2021-12-01,87,2019-12-23,2021-12-03,1,19567.1200,-1701.4900,44,1620512.6700,28,5,5,5,
"2020060188",2020-06-01,88,2020-06-02,2020-06-02,1,25500.9900,-1342.1600,1,25500.9900,28,3,2,3,1
"2020070188",2020-07-01,88,2020-06-02,2020-06-02,0,0,0,1,25500.9900,59,2,1,3,1
"2020080188",2020-08-01,88,2020-06-02,2020-06-02,0,0,0,1,25500.9900,90,1,1,3,0
"2020090188",2020-09-01,88,2020-06-02,2020-09-15,1,9937.3900,-523.0200,2,35438.3800,15,4,3,3,1
"2020100188",2020-10-01,88,2020-06-02,2020-09-15,0,0,0,2,35438.3800,46,3,3,3,0
"2020110188",2020-11-01,88,2020-06-02,2020-11-17,2,70237.1300,0.0000,4,105675.5100,13,4,4,4,0
"2020120188",2020-12-01,88,2020-06-02,2020-12-01,1,64230.6700,0.0000,5,169906.1800,30,3,4,5,1
"2021010188",2021-01-01,88,2020-06-02,2020-12-01,0,0,0,5,169906.1800,61,3,4,5,0
"2021020188",2021-02-01,88,2020-06-02,2021-02-23,1,6541.4400,-344.2900,6,176447.6200,5,5,4,5,0
"2021030188",2021-03-01,88,2020-06-02,2021-03-30,3,49912.1500,-1450.9300,9,226359.7700,1,5,5,5,1
"2021040188",2021-04-01,88,2020-06-02,2021-03-30,0,0,0,9,226359.7700,31,4,5,5,1
"2021050188",2021-05-01,88,2020-06-02,2021-03-30,0,0,0,9,226359.7700,62,3,5,5,1
"2021060188",2021-06-01,88,2020-06-02,2021-03-30,0,0,0,8,200858.7800,92,2,5,5,1
"2021070188",2021-07-01,88,2020-06-02,2021-03-30,0,0,0,8,200858.7800,123,2,5,5,1
"2021080188",2021-08-01,88,2020-06-02,2021-03-30,0,0,0,8,200858.7800,154,2,5,4,1
"2021090188",2021-09-01,88,2020-06-02,2021-03-30,0,0,0,7,190921.3900,184,2,4,4,1
"2021100188",2021-10-01,88,2020-06-02,2021-03-30,0,0,0,7,190921.3900,215,1,4,4,1
"2021110188",2021-11-01,88,2020-06-02,2021-03-30,0,0,0,5,120684.2600,245,1,4,4,1
"2021120188",2021-12-01,88,2020-06-02,2021-03-30,0,0,0,4,56453.5900,276,1,4,3,
"2020060189",2020-06-01,89,2020-06-09,2020-06-22,2,46860.8200,-2655.2100,2,46860.8200,8,4,4,4,1
"2020070189",2020-07-01,89,2020-06-09,2020-06-22,0,0,0,2,46860.8200,39,2,3,4,1
"2020080189",2020-08-01,89,2020-06-09,2020-06-22,0,0,0,2,46860.8200,70,1,3,4,1
"2020090189",2020-09-01,89,2020-06-09,2020-06-22,0,0,0,2,46860.8200,100,1,3,4,1
"2020100189",2020-10-01,89,2020-06-09,2020-06-22,0,0,0,2,46860.8200,131,1,3,3,1
"2020110189",2020-11-01,89,2020-06-09,2020-06-22,0,0,0,2,46860.8200,161,1,3,3,0
"2020120189",2020-12-01,89,2020-06-09,2020-12-08,3,54422.0900,-2864.3200,5,101282.9100,23,4,4,4,0
"2021010189",2021-01-01,89,2020-06-09,2021-01-05,1,10471.2700,-551.1200,6,111754.1800,26,4,4,4,1
"2021020189",2021-02-01,89,2020-06-09,2021-01-05,0,0,0,6,111754.1800,54,3,4,4,1
"2021030189",2021-03-01,89,2020-06-09,2021-01-05,0,0,0,6,111754.1800,85,3,4,4,1
"2021040189",2021-04-01,89,2020-06-09,2021-01-05,0,0,0,6,111754.1800,115,2,4,4,1
"2021050189",2021-05-01,89,2020-06-09,2021-01-05,0,0,0,6,111754.1800,146,2,4,4,1
"2021060189",2021-06-01,89,2020-06-09,2021-01-05,0,0,0,4,64893.3600,176,2,4,3,1
"2021070189",2021-07-01,89,2020-06-09,2021-01-05,0,0,0,4,64893.3600,207,1,4,3,1
"2021080189",2021-08-01,89,2020-06-09,2021-01-05,0,0,0,4,64893.3600,238,1,4,3,1
"2021090189",2021-09-01,89,2020-06-09,2021-01-05,0,0,0,4,64893.3600,268,1,4,3,1
"2021100189",2021-10-01,89,2020-06-09,2021-01-05,0,0,0,4,64893.3600,299,1,4,3,1
"2021110189",2021-11-01,89,2020-06-09,2021-01-05,0,0,0,4,64893.3600,329,1,4,3,1
"2021120189",2021-12-01,89,2020-06-09,2021-01-05,0,0,0,1,10471.2700,360,1,2,1,
"2020100192",2020-10-01,92,2020-10-29,2020-10-29,1,9321.6100,-490.6100,1,9321.6100,2,5,3,1,1
"2020110192",2020-11-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,32,3,1,1,1
"2020120192",2020-12-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,63,2,2,1,1
"2021010192",2021-01-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,94,2,1,1,1
"2021020192",2021-02-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,122,2,2,1,1
"2021030192",2021-03-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,153,2,1,1,1
"2021040192",2021-04-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,183,1,1,1,1
"2021050192",2021-05-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,214,1,1,1,1
"2021060192",2021-06-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,244,1,1,1,1
"2021070192",2021-07-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,275,1,2,1,1
"2021080192",2021-08-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,306,1,1,1,1
"2021090192",2021-09-01,92,2020-10-29,2020-10-29,0,0,0,1,9321.6100,336,1,1,1,1
"2021100192",2021-10-01,92,2020-10-29,2020-10-29,0,0,0,0,0,367,1,1,1,1
"2021110192",2021-11-01,92,2020-10-29,2020-10-29,0,0,0,0,0,397,1,1,1,1
"2021120192",2021-12-01,92,2020-10-29,2020-10-29,0,0,0,0,0,428,1,1,1,
"2020110193",2020-11-01,93,2020-11-16,2020-11-16,1,49389.1400,0.0000,1,49389.1400,14,4,1,3,0
"2020120193",2020-12-01,93,2020-11-16,2020-12-21,5,109227.5300,0.0000,6,158616.6700,10,5,5,5,0
"2021010193",2021-01-01,93,2020-11-16,2021-01-08,1,15908.8600,0.0000,7,174525.5300,23,4,5,5,0
"2021020193",2021-02-01,93,2020-11-16,2021-02-25,2,68774.6600,-1066.0500,9,243300.1900,3,5,5,5,0
"2021030193",2021-03-01,93,2020-11-16,2021-03-23,4,101318.7800,-2978.9100,13,344618.9700,8,5,5,5,0
"2021040193",2021-04-01,93,2020-11-16,2021-04-30,4,86826.0600,-2000.0000,17,431445.0300,0,5,5,5,0
"2021050193",2021-05-01,93,2020-11-16,2021-05-27,2,91808.4000,0.0000,19,523253.4300,4,5,5,5,0
