"mon_first","id","firstpurchase","lastpurchase","purchases","monetary","f3m","m3m","r","lifetime","f_btts","bt","rfm_recency","rfm_frequency","rfm_monetary"
2020-10-01,2447142,2019-12-23,2020-10-12,1,1217.7,5,7318.62,19,294,"2-2-1","{neutral,downgrade}",2,5,5
2020-10-01,1074900,2019-12-09,2020-10-26,4,1752.18,15,7370.1,5,322,"6-5-4","{downgrade,downgrade}",1,5,5
2020-10-01,703044,2019-12-09,2020-10-26,3,4719.9,7,7452.299999999999,5,322,"3-1-3","{downgrade,upgrade}",1,5,5
2020-10-01,4092000,2019-12-30,2020-10-19,1,1217.7,5,7929.84,12,294,"3-1-1","{downgrade,neutral}",1,5,5
2020-10-01,712098,2019-12-16,2020-10-26,1,271.2,5,8123.879999999999,5,315,"0-4-1","{upgrade,downgrade}",1,5,5
2020-10-01,713754,2019-12-02,2020-10-05,1,8244.42,1,8244.42,26,308,"0-0-1","{neutral,upgrade}",2,3,5
2020-10-01,2998164,2019-12-02,2020-08-17,0,0.0,2,8529.48,75,259,"2-0-0","{downgrade,neutral}",3,4,5
2020-10-01,3560202,2019-12-02,2020-10-26,2,3644.2200000000003,4,8535.18,5,329,"0-2-2","{upgrade,neutral}",1,5,5
2020-10-01,1093278,2019-12-16,2020-10-26,2,3269.88,7,8542.619999999999,5,315,"1-4-2","{upgrade,downgrade}",1,5,5
2020-10-01,3294780,2020-01-27,2020-10-26,2,2426.64,5,8865.48,5,273,"2-1-2","{downgrade,upgrade}",1,5,5
2020-10-01,823692,2020-01-27,2020-09-28,0,0.0,1,8939.04,33,245,"0-1-0","{upgrade,downgrade}",2,3,5
2020-10-01,3431910,2019-12-23,2020-08-24,0,0.0,2,8944.8,68,245,"2-0-0","{downgrade,neutral}",3,4,5
2020-10-01,3035880,2019-12-16,2020-10-19,1,2246.82,2,8991.78,12,308,"1-0-1","{downgrade,upgrade}",1,4,5
2020-10-01,966846,2019-12-02,2020-10-05,1,1217.7,4,9106.74,26,308,"2-1-1","{downgrade,neutral}",2,5,5
2020-10-01,948012,2019-12-16,2020-10-26,4,3583.02,9,9445.32,5,315,"2-3-4","{upgrade,upgrade}",1,5,5
2020-10-01,711894,2019-12-02,2020-10-19,2,2186.52,7,9515.16,12,322,"3-2-2","{downgrade,neutral}",1,5,5
2020-10-01,3297756,2019-12-02,2020-10-26,5,3755.5200000000004,13,9666.84,5,329,"6-2-5","{downgrade,upgrade}",1,5,5
2020-10-01,1042152,2020-01-13,2020-10-26,1,9670.02,1,9670.02,5,287,"0-0-1","{neutral,upgrade}",1,3,5
2020-10-01,955938,2019-12-02,2020-10-12,1,3653.16,3,9743.34,19,315,"1-1-1","{neutral,neutral}",2,4,5
2020-10-01,4191444,2019-12-16,2020-09-28,0,0.0,2,9747.18,33,287,"1-1-0","{neutral,downgrade}",2,4,5
2020-10-01,2401740,2019-12-02,2020-10-26,4,6343.860000000001,6,10008.6,5,329,"1-1-4","{neutral,upgrade}",1,5,5
2020-10-01,4427016,2020-08-31,2020-10-12,2,9741.779999999999,4,10406.339999999998,19,42,"1-1-2","{neutral,upgrade}",2,5,5
2020-10-01,763782,2019-12-02,2020-10-19,2,2459.34,7,10420.02,12,322,"2-3-2","{upgrade,downgrade}",1,5,5
2020-10-01,1085970,2019-12-02,2020-09-28,0,0.0,2,10778.640000000001,33,301,"0-2-0","{upgrade,downgrade}",2,4,5
2020-10-01,3297774,2019-12-02,2020-09-28,0,0.0,3,10979.579999999998,33,301,"0-3-0","{upgrade,downgrade}",2,5,5
2020-10-01,1152858,2019-12-16,2020-09-28,0,0.0,4,11022.84,33,287,"1-3-0","{upgrade,downgrade}",2,5,5
2020-10-01,765942,2019-12-02,2020-10-26,3,5137.799999999999,10,11103.3,5,329,"5-2-3","{downgrade,upgrade}",1,5,5
2020-10-01,706404,2019-12-02,2020-10-26,4,5081.700000000001,13,11106.84,5,329,"3-6-4","{upgrade,downgrade}",1,5,5
2020-10-01,705468,2019-12-09,2020-10-26,1,2230.38,3,11220.66,5,322,"1-1-1","{neutral,neutral}",1,5,5
2020-10-01,3507360,2019-12-23,2020-10-26,4,6728.34,6,11634.06,5,308,"2-0-4","{downgrade,upgrade}",1,5,5
2020-10-01,3014730,2020-03-09,2020-09-14,0,0.0,1,12177.18,47,189,"0-1-0","{upgrade,downgrade}",3,4,5
2020-10-01,984462,2019-12-02,2020-10-12,1,2992.08,7,12498.66,19,315,"2-4-1","{upgrade,downgrade}",2,5,5
2020-10-01,4511262,2019-12-09,2020-10-26,3,5250.18,8,12560.34,5,322,"3-2-3","{downgrade,upgrade}",1,5,5
2020-10-01,4154742,2019-12-16,2020-10-26,5,9167.64,9,12583.98,5,315,"2-2-5","{neutral,upgrade}",1,5,5
2020-10-01,3298146,2020-01-20,2020-10-26,1,9266.1,5,12597.6,5,280,"4-0-1","{downgrade,upgrade}",1,5,5
2020-10-01,724080,2019-12-16,2020-10-05,1,9334.74,3,12624.9,26,294,"0-2-1","{upgrade,downgrade}",2,5,5
2020-10-01,3198678,2019-12-02,2020-09-28,0,0.0,1,13068.66,33,301,"0-1-0","{upgrade,downgrade}",2,3,5
2020-10-01,702804,2019-12-09,2020-10-19,1,8524.02,4,13089.6,12,315,"3-0-1","{downgrade,upgrade}",1,5,5
2020-10-01,2791062,2020-02-24,2020-10-12,1,12177.18,2,13394.880000000001,19,231,"0-1-1","{upgrade,neutral}",2,4,5
2020-10-01,702234,2019-12-02,2020-10-26,2,2239.3199999999997,6,13912.92,5,329,"3-1-2","{downgrade,upgrade}",1,5,5
2020-10-01,2457258,2019-12-02,2020-10-19,2,12258.18,4,14097.060000000001,12,322,"1-1-2","{neutral,upgrade}",1,5,5
2020-10-01,1124988,2019-12-02,2020-10-26,8,3938.82,24,14224.38,5,329,"7-9-8","{upgrade,downgrade}",1,5,5
2020-10-01,3750618,2019-12-02,2020-10-12,2,4682.280000000001,5,14437.92,19,315,"1-2-2","{upgrade,neutral}",2,5,5
2020-10-01,713718,2020-02-03,2020-10-26,1,3626.22,2,14592.66,5,266,"1-0-1","{downgrade,upgrade}",1,4,5
2020-10-01,711984,2019-12-09,2020-10-26,2,4875.54,5,14682.240000000002,5,322,"1-2-2","{upgrade,neutral}",1,5,5
2020-10-01,1040508,2019-12-02,2020-10-05,1,1217.7,10,15542.400000000001,26,308,"7-2-1","{downgrade,downgrade}",2,5,5
2020-10-01,3291816,2019-12-02,2020-10-12,3,4682.22,9,15646.380000000001,19,315,"3-3-3","{neutral,neutral}",2,5,5
2020-10-01,4413756,2019-12-23,2020-10-19,1,2417.52,4,15814.800000000001,12,301,"2-1-1","{downgrade,neutral}",1,5,5
2020-10-01,2987244,2020-08-31,2020-08-31,0,0.0,1,15902.64,61,0,"1-0-0","{downgrade,neutral}",3,3,5
2020-10-01,702210,2019-12-02,2020-10-26,4,9440.64,6,16583.34,5,329,"1-1-4","{neutral,upgrade}",1,5,5
2020-10-01,777906,2019-12-02,2020-10-19,3,5587.38,12,16698.54,12,322,"7-2-3","{downgrade,upgrade}",1,5,5
2020-10-01,704628,2020-01-13,2020-10-26,1,4834.98,2,17012.16,5,287,"0-1-1","{upgrade,neutral}",1,4,5
2020-10-01,4230834,2019-12-02,2020-10-26,3,4251.48,10,17102.28,5,329,"2-5-3","{upgrade,downgrade}",1,5,5
2020-10-01,3288210,2019-12-02,2020-10-19,5,5457.12,20,17915.76,12,322,"7-8-5","{upgrade,downgrade}",1,5,5
2020-10-01,1038996,2019-12-16,2020-10-26,2,7645.620000000001,7,17932.14,5,315,"1-4-2","{upgrade,downgrade}",1,5,5
2020-10-01,4234698,2020-05-11,2020-09-21,0,0.0,4,17981.04,40,133,"1-3-0","{upgrade,downgrade}",2,5,5
2020-10-01,718086,2019-12-02,2020-10-26,2,2426.46,8,18263.76,5,329,"3-3-2","{neutral,downgrade}",1,5,5
2020-10-01,4086984,2019-12-16,2020-10-12,1,1217.7,8,18315.24,19,301,"3-4-1","{upgrade,downgrade}",1,5,5
2020-10-01,704370,2019-12-02,2020-10-12,1,1030.56,3,18426.420000000002,19,315,"0-2-1","{upgrade,downgrade}",1,5,5
2020-10-01,3127824,2019-12-09,2020-10-05,1,6208.2,3,18628.5,26,301,"1-1-1","{neutral,neutral}",2,4,5
2020-10-01,3430218,2019-12-02,2020-09-28,0,0.0,2,18641.7,33,301,"1-1-0","{neutral,downgrade}",2,4,5
2020-10-01,3146316,2019-12-02,2020-10-26,3,7758.84,8,20411.94,5,329,"4-1-3","{downgrade,upgrade}",1,5,5
2020-10-01,948006,2020-02-17,2020-09-21,0,0.0,2,20977.92,40,217,"0-2-0","{upgrade,downgrade}",2,4,5
2020-10-01,993414,2020-09-21,2020-09-21,0,0.0,2,22018.32,40,0,"2-0",{downgrade},2,4,5
2020-10-01,723390,2019-12-02,2020-10-26,6,10109.76,16,22156.379999999997,5,329,"5-5-6","{neutral,upgrade}",1,5,5
2020-10-01,3068166,2020-03-02,2020-10-19,1,1208.76,4,22183.92,12,231,"1-2-1","{upgrade,downgrade}",1,5,5
2020-10-01,702822,2019-12-09,2020-10-26,2,13389.6,3,23701.739999999998,5,322,"1-0-2","{downgrade,upgrade}",1,5,5
2020-10-01,932142,2019-12-02,2020-10-26,3,19366.92,5,24240.899999999998,5,329,"2-0-3","{downgrade,upgrade}",1,5,5
2020-10-01,3618438,2019-12-02,2020-10-26,7,14048.16,22,25821.06,5,329,"14-1-7","{downgrade,upgrade}",1,5,5
2020-10-01,4210794,2019-12-23,2020-10-12,2,25572.12,3,27371.82,19,294,"1-0-2","{downgrade,upgrade}",2,5,5
2020-10-01,702684,2019-12-09,2020-10-26,5,9723.779999999999,14,27995.699999999997,5,322,"6-3-5","{downgrade,upgrade}",1,5,5
2020-10-01,3292278,2020-03-09,2020-10-12,1,1217.7,3,28051.74,19,217,"2-0-1","{downgrade,upgrade}",2,5,5
2020-10-01,2401926,2019-12-02,2020-10-26,8,14381.94,22,28099.620000000003,5,329,"7-7-8","{neutral,upgrade}",1,5,5
2020-10-01,2961546,2020-03-23,2020-10-26,2,13314.18,8,31602.36,5,217,"2-4-2","{upgrade,downgrade}",1,5,5
2020-10-01,809172,2020-01-27,2020-10-26,9,13861.86,22,36736.08,5,273,"6-7-9","{upgrade,upgrade}",1,5,5
2020-10-01,718152,2019-12-02,2020-10-26,11,13108.019999999999,31,46487.03999999999,5,329,"8-12-11","{upgrade,downgrade}",1,5,5
2020-10-01,3400308,2019-12-02,2020-10-26,7,9609.119999999999,23,46658.22,5,329,"9-7-7","{downgrade,neutral}",1,5,5
2020-10-01,4224870,2019-12-30,2020-10-26,39,15590.880000000005,132,53370.18,5,301,"53-40-39","{downgrade,downgrade}",1,5,5
2020-10-01,705360,2019-12-02,2020-10-26,10,22252.14,20,57533.46,5,329,"4-6-10","{upgrade,upgrade}",1,5,5
2020-10-01,724974,2019-12-02,2020-10-26,11,21459.18,37,97770.23999999999,5,329,"13-13-11","{neutral,downgrade}",1,5,5
2020-10-01,3792426,2019-12-02,2020-10-26,15,20170.139999999996,46,102318.06000000001,5,329,"16-15-15","{downgrade,neutral}",1,5,5
2020-10-01,708780,2019-12-02,2020-10-26,30,102434.04000000002,70,164468.76,5,329,"20-20-30","{neutral,upgrade}",1,5,5
2020-10-01,3301296,2019-12-02,2020-10-26,89,95237.81999999995,287,325377.36,5,329,"88-110-89","{upgrade,downgrade}",1,5,5
2020-11-01,940584,2019-12-30,2019-12-30,0,0.0,0,0.0,336,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3864822,2019-12-09,2019-12-30,0,0.0,0,0.0,336,21,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3692688,2019-12-09,2019-12-30,0,0.0,0,0.0,336,21,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3290052,2019-12-30,2019-12-30,0,0.0,0,0.0,336,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,790392,2019-12-23,2019-12-23,0,0.0,0,0.0,343,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,4143780,2019-12-23,2019-12-23,0,0.0,0,0.0,343,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3309156,2019-12-02,2019-12-23,0,0.0,0,0.0,343,21,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,240217104,2019-12-23,2019-12-23,0,0.0,0,0.0,343,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,1121478,2019-12-23,2019-12-23,0,0.0,0,0.0,343,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3519420,2019-12-23,2019-12-23,0,0.0,0,0.0,343,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,722418,2019-12-23,2019-12-23,0,0.0,0,0.0,343,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,2401416,2019-12-09,2019-12-23,0,0.0,0,0.0,343,14,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,2441478,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,2432016,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,2485002,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,1141728,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,186089724,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,4503036,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,2431992,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3934794,2019-12-16,2019-12-16,0,0.0,0,0.0,350,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,709122,2019-12-09,2019-12-09,0,0.0,0,0.0,357,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,2402802,2019-12-09,2019-12-09,0,0.0,0,0.0,357,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3280842,2019-12-02,2019-12-09,0,0.0,0,0.0,357,7,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,963582,2019-12-09,2019-12-09,0,0.0,0,0.0,357,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,4512378,2019-12-09,2019-12-09,0,0.0,0,0.0,357,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,4525926,2019-12-09,2019-12-09,0,0.0,0,0.0,357,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3295956,2019-12-09,2019-12-09,0,0.0,0,0.0,357,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,702216,2019-12-09,2019-12-09,0,0.0,0,0.0,357,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3509760,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3293202,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,2795022,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,1098912,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,706068,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,722280,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,723822,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,186105738,2019-12-02,2019-12-02,0,0.0,0,0.0,364,0,"0-0-0","{neutral,neutral}",5,2,1
2020-11-01,3285990,2019-12-16,2020-06-15,0,0.0,0,0.0,168,182,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,1090620,2020-06-22,2020-06-22,0,0.0,0,0.0,161,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,948924,2020-03-09,2020-06-22,0,0.0,0,0.0,161,105,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,2430810,2020-06-22,2020-06-22,0,0.0,0,0.0,161,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3461634,2020-06-22,2020-06-22,0,0.0,0,0.0,161,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,1141710,2020-06-22,2020-06-22,0,0.0,0,0.0,161,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3139662,2020-06-22,2020-06-22,0,0.0,0,0.0,161,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,4192266,2020-02-17,2020-06-22,0,0.0,0,0.0,161,126,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,4458474,2020-06-15,2020-06-29,0,0.0,0,0.0,154,14,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,705078,2020-02-17,2020-06-29,0,0.0,0,0.0,154,133,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3297696,2020-04-27,2020-06-29,0,0.0,0,0.0,154,63,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,1098684,2019-12-02,2020-06-29,0,0.0,0,0.0,154,210,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,2796288,2020-06-29,2020-06-29,0,0.0,0,0.0,154,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3285186,2020-06-29,2020-06-29,0,0.0,0,0.0,154,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3123990,2020-06-29,2020-06-29,0,0.0,0,0.0,154,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3207684,2020-01-20,2020-06-29,0,0.0,0,0.0,154,161,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,769458,2020-02-03,2020-06-29,0,0.0,0,0.0,154,147,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3295482,2020-02-17,2020-07-06,0,0.0,0,0.0,147,140,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,2495244,2020-06-15,2020-07-06,0,0.0,0,0.0,147,21,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,2988036,2020-07-06,2020-07-06,0,0.0,0,0.0,147,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,776214,2020-01-27,2020-07-06,0,0.0,0,0.0,147,161,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,705450,2020-03-16,2020-07-06,0,0.0,0,0.0,147,112,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3293742,2020-06-22,2020-07-06,0,0.0,0,0.0,147,14,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3297642,2020-04-27,2020-07-06,0,0.0,0,0.0,147,70,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3741288,2019-12-16,2020-07-06,0,0.0,0,0.0,147,203,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,718962,2019-12-30,2020-07-06,0,0.0,0,0.0,147,189,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,4257948,2019-12-02,2020-07-06,0,0.0,0,0.0,147,217,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,3293370,2020-07-13,2020-07-13,0,0.0,0,0.0,140,0,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,4011456,2019-12-02,2020-07-13,0,0.0,0,0.0,140,224,"0-0-0","{neutral,neutral}",4,2,1
2020-11-01,902850,2019-12-23,2020-07-13,0,0.0,0,0.0,140,203,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,3291192,2019-12-02,2020-07-13,0,0.0,0,0.0,140,224,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,4441788,2020-02-24,2020-07-13,0,0.0,0,0.0,140,140,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,951606,2020-07-13,2020-07-13,0,0.0,0,0.0,140,0,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,4197420,2020-07-13,2020-07-13,0,0.0,0,0.0,140,0,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,976290,2020-05-04,2020-07-13,0,0.0,0,0.0,140,70,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,1160778,2020-02-10,2020-07-13,0,0.0,0,0.0,140,154,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,4225632,2020-03-02,2020-07-13,0,0.0,0,0.0,140,133,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,1075302,2019-12-02,2020-07-13,0,0.0,0,0.0,140,224,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,3151074,2020-07-13,2020-07-13,0,0.0,0,0.0,140,0,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,804186,2019-12-09,2020-07-20,0,0.0,0,0.0,133,224,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,784764,2020-01-20,2020-07-20,0,0.0,0,0.0,133,182,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,3838560,2020-02-10,2020-07-20,0,0.0,0,0.0,133,161,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,3321474,2020-01-13,2020-07-20,0,0.0,0,0.0,133,189,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,4356906,2019-12-02,2020-07-20,0,0.0,0,0.0,133,231,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,924180,2020-03-09,2020-07-20,0,0.0,0,0.0,133,133,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,4056048,2019-12-02,2020-07-20,0,0.0,0,0.0,133,231,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,716706,2020-07-20,2020-07-20,0,0.0,0,0.0,133,0,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,2493168,2019-12-09,2020-07-27,0,0.0,0,0.0,126,231,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,2415366,2020-03-23,2020-07-27,0,0.0,0,0.0,126,126,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,4322742,2020-06-08,2020-07-27,0,0.0,0,0.0,126,49,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,713700,2019-12-23,2020-07-27,0,0.0,0,0.0,126,217,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,712536,2019-12-23,2020-07-27,0,0.0,0,0.0,126,217,"0-0-0","{neutral,neutral}",4,3,1
2020-11-01,928014,2020-07-27,2020-07-27,0,0.0,0,0.0,126,0,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,3290844,2020-06-15,2020-07-27,0,0.0,0,0.0,126,42,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,3652644,2020-08-03,2020-08-03,0,0.0,0,0.0,119,0,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,711450,2019-12-02,2020-08-03,0,0.0,0,0.0,119,245,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,2497284,2020-01-13,2020-08-03,0,0.0,0,0.0,119,203,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,950244,2020-08-03,2020-08-03,0,0.0,0,0.0,119,0,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,3282276,2020-03-23,2020-08-03,0,0.0,0,0.0,119,133,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,3849030,2020-08-03,2020-08-03,0,0.0,0,0.0,119,0,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,4015188,2020-08-10,2020-08-10,0,0.0,0,0.0,112,0,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,4527936,2020-08-10,2020-08-10,0,0.0,0,0.0,112,0,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,812190,2020-01-13,2020-08-10,0,0.0,0,0.0,112,210,"0-0-0","{neutral,neutral}",3,3,1
2020-11-01,787092,2020-03-02,2020-03-02,0,0.0,0,0.0,273,0,"0-0-0","{neutral,neutral}",5,1,1
2020-11-01,992616,2020-08-10,2020-08-10,0,0.0,0,0.0,112,0,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,1128612,2020-05-04,2020-08-31,0,0.0,0,0.0,91,119,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,2987244,2020-08-31,2020-08-31,0,0.0,0,0.0,91,0,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,3205590,2020-08-31,2020-08-31,0,0.0,0,0.0,91,0,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,720672,2019-12-16,2020-08-31,0,0.0,0,0.0,91,259,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,719166,2020-01-27,2020-08-31,0,0.0,0,0.0,91,217,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,718686,2020-06-15,2020-08-31,0,0.0,0,0.0,91,77,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,4522512,2019-12-23,2020-08-31,0,0.0,0,0.0,91,252,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,840312,2020-05-11,2020-08-31,0,0.0,0,0.0,91,112,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,765978,2019-12-30,2020-08-31,0,0.0,0,0.0,91,245,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,1115760,2020-08-24,2020-08-24,0,0.0,0,0.0,98,0,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,3606660,2020-02-03,2020-08-24,0,0.0,0,0.0,98,203,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,3288972,2020-08-24,2020-08-24,0,0.0,0,0.0,98,0,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,714084,2020-08-24,2020-08-24,0,0.0,0,0.0,98,0,"0-0-0","{neutral,neutral}",3,1,1
2020-11-01,716196,2019-12-09,2020-08-24,0,0.0,0,0.0,98,259,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,1156242,2020-03-23,2020-08-17,0,0.0,0,0.0,105,147,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,847248,2020-08-17,2020-08-17,0,0.0,0,0.0,105,0,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,3123714,2020-08-17,2020-08-17,0,0.0,0,0.0,105,0,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,705708,2019-12-02,2020-08-17,0,0.0,0,0.0,105,259,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,3537840,2019-12-02,2020-08-17,0,0.0,0,0.0,105,259,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,3293754,2020-08-17,2020-08-17,0,0.0,0,0.0,105,0,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,3294840,2020-08-10,2020-08-17,0,0.0,0,0.0,105,7,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,820302,2019-12-02,2020-08-17,0,0.0,0,0.0,105,259,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,723552,2019-12-16,2020-08-10,0,0.0,0,0.0,112,238,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,773238,2020-08-10,2020-08-10,0,0.0,0,0.0,112,0,"0-0-0","{neutral,neutral}",3,1,2
2020-11-01,2400378,2019-12-23,2020-06-15,0,0.0,0,0.0,168,175,"0-0-0","{neutral,neutral}",4,1,2
2020-11-01,3284460,2020-02-03,2020-06-15,0,0.0,0,0.0,168,133,"0-0-0","{neutral,neutral}",4,1,2
2020-11-01,723180,2019-12-09,2020-06-15,0,0.0,0,0.0,168,189,"0-0-0","{neutral,neutral}",4,1,2
2020-11-01,4210890,2019-12-02,2020-06-15,0,0.0,0,0.0,168,196,"0-0-0","{neutral,neutral}",4,1,2
